lemma,PoS,sentiment,weight,
nuancierung,N,0.000828748,3.533015822,
nubien,NE,0.001473358,3.533015822,
nubier,NE,0.000241775,3.533015822,
nubierin,NE,0.000241775,3.533015822,
nuckel,N,0.001469175,3.533015822,
nuckeln,V,0.010511775,3.533015822,
nudel,N,-0.00295402,3.533015822,
nudelauflauf,N,-0.012032706,3.533015822,
nudelgericht,N,-0.00295402,3.533015822,
nudelmaschine,N,-0.00295402,3.533015822,
nudelsuppe,N,0.006045671,3.533015822,
nudist,N,0.020146124,3.533015822,
nudistin,N,0.020146124,3.533015822,
nugget,N,0.037028704,3.533015822,
nuklear,AJ,-0.040364536,3.533015822,
nuklearfrei,AJ,-0.040364536,3.533015822,
nukleolus,N,0.026424887,3.533015822,
nukleon,N,-0.002514029,3.533015822,
nukleonenzahl,N,-0.002514029,3.533015822,
nukleonik,N,-0.011705995,3.533015822,
nukleoplasma,N,-0.000383193,3.533015822,
nukleosid,N,0.003160172,3.533015822,
nukleotid,N,0.010591949,3.533015822,
nukleus,N,0.01036172,3.533015822,
null-acht-fünfzehn,AJ,-0.044486998,3.533015822,
null...,N,-0.007302013,3.533015822,
null,N,-0.105956395,3.533015822,
nullabgleich,N,-0.829953431,3.533015822,
nullachtfünfzehn,AJ,-0.014472188,3.533015822,
nulleffekt,N,-0.010241127,3.533015822,
nullen,N,-0.03327856,3.533015822,
nullen,V,-0.829953431,3.533015822,
nullipara,N,0.002666723,3.533015822,
nullität,N,-0.072795713,3.533015822,
nullkapazität,N,-0.008454653,3.533015822,
nullleiter,N,0.034578765,3.533015822,
nulllinie,N,-0.004261628,3.533015822,
nullmeridian,N,-9.69E-05,3.533015822,
nullmodem,N,-0.017622816,3.533015822,
nullnummer,N,-0.04393815,3.533015822,
nullpunkt,N,-0.406532778,6.584443702,
nullrund,ADJA,-0.068444517,3.533015822,
nullspeicher,N,0.023542625,3.533015822,
nullstelle,N,-0.002600883,3.533015822,
nullstellung,N,-0.001333536,3.533015822,
nullt...,AJ,0.002629807,3.533015822,
nullteiler,N,0.005696518,3.533015822,
nullter,CARD,0.002629807,3.533015822,
nulpe,N,-0.065250773,3.533015822,
numerale,N,0.019631635,3.533015822,
numeriert,AJ,0.042626823,3.533015822,
numerierung,N,-0.001330029,3.533015822,
numerisch,AJ,0.023944654,3.533015822,
numerologie,N,0.003452034,3.533015822,
numerologisch,AJ,-0.001985614,3.533015822,
numerus,N,0.002214191,3.533015822,
numinos,AJ,0.018449201,3.533015822,
numismatik,N,0.011754713,3.533015822,
numismatiker,N,0.003958297,3.533015822,
numismatikerin,N,0.003958297,3.533015822,
nummer,N,-0.010479075,3.533015822,
nummeriermaschine,N,-8.11E-05,3.533015822,
nummernblock,N,0.003357162,3.533015822,
nummernprüfung,N,-0.00998268,3.533015822,
nummernschalter,N,0.002128706,3.533015822,
nummernschalterwahl,N,0.005038573,3.533015822,
nummernscheibe,N,0.002128706,3.533015822,
nummernsystem,N,-8.11E-05,3.533015822,
nummernvergabe,N,-0.014481857,3.533015822,
nummernzeichen,N,-0.012219238,3.533015822,
nummerung,N,-8.11E-05,3.533015822,
nummerungstechnik,N,-8.11E-05,3.533015822,
nummerungsthematik,N,0.028012588,3.533015822,
nun!,N,0.041068171,3.533015822,
nun,AV,-0.000508444,3.533015822,
nunki,N,0.001491227,3.533015822,
nunmehr,AV,0.049454452,3.533015822,
nuntius,N,0.005589155,3.533015822,
nur-minus-abweichung,N,-0.002308416,3.533015822,
nur,KON,0.022229232,6.687792676,
nus,N,0.036644353,3.533015822,
nuscheln,V,-0.829953431,3.533015822,
nussbaumholz,N,-0.014937585,3.533015822,
nussbraun,AJ,-0.005940616,3.533015822,
nussig,AJ,-0.029707602,3.533015822,
nussknackereffekt,N,-0.001118727,3.533015822,
nussreich,AJ,-0.018999543,3.533015822,
nut,N,-0.034003773,3.533015822,
nutation,N,-0.002649668,3.533015822,
nuten,N,-0.009577248,3.533015822,
nuten,V,0.009144344,3.533015822,
nuthobel,N,-0.008421786,3.533015822,
nutlos,AJ,-0.005016919,3.533015822,
nutria,N,-0.002061701,3.533015822,
nutriafell,N,-0.002106779,3.533015822,
nutritiv,AJ,0.081924039,3.533015822,
nutschmethode,N,0.001220911,3.533015822,
nutte,N,-0.014324249,3.533015822,
nutz,AJ,0.829953431,3.533015822,
nutzanwendung,N,0.815652088,3.533015822,
nutzbandbreite,N,0.001345844,3.533015822,
nutzbar,AJ,0.095468713,3.533015822,
nutzbarkeit,N,0.829953431,3.533015822,
nutzbarmachung,N,0.12555494,3.533015822,
nutzbringend,AJ,0.526149089,11.98261076,
nutzeffekt,N,0.829953431,3.533015822,
nutzeinheitsnummer,N,-0.041156063,3.533015822,
nutzen,N,0.48327744,11.98261076,
nutzen,V,0.682527152,9.739220557,
nutzensegmentierung,N,-0.065467142,3.533015822,
nutzer,N,-0.004238,3.533015822,
nutzholz,N,0.009660376,3.533015822,
nutzladung,N,0,5.047024658,
nutzlast,N,-0.032402793,3.533015822,
nutzlastverkleidung,N,-0.829953431,3.533015822,
nutzleistung,N,0.003961791,3.533015822,
nutzlos,AJ,-0.92793524,11.98261076,
nutzlosigkeit,N,-0.428163731,8.827833906,
nutzmasse,N,-0.042555862,3.533015822,
nutznießend,AJ,0.829953431,3.533015822,
nutznießer,N,0.00116474,3.533015822,
nutznießung,N,0.384685769,6.584443702,
nutzung,N,0.815652088,3.533015822,
nutzungsart,N,0.001546361,3.533015822,
nutzungsausfall,N,-0.000978897,3.533015822,
nutzungsberechtigte,N,-0.023908385,3.533015822,
nutzungsentgang,N,-0.029075261,3.533015822,
nutzungsform,N,0.065638776,3.533015822,
nutzungsgebühr,N,0.035981801,3.533015822,
nutzungsrecht,N,0.052488496,3.533015822,
nutzungsverlust,N,0.091396962,3.533015822,
nutzwald,N,0.014633822,3.533015822,
nutzwert,N,0.088195001,3.533015822,
nuß,N,-0.068730104,3.533015822,
nußartig,AJ,-0.018999543,3.533015822,
nußbaum,NE,-0.014937585,3.533015822,
nußknacker,N,-0.001118727,3.533015822,
nußschale,N,-0.020361662,3.533015822,
ny,XY,-0.020829623,3.533015822,
nyktalopie,NE,-0.032522472,3.533015822,
nylon-distanzscheibe,NE,0.002276778,3.533015822,
nylon-schubstange,NE,0.002276778,3.533015822,
nylon,N,0.00031217,3.533015822,
nylonabdeckung,NE,0.002276778,3.533015822,
nylonschnitzel,NE,0.002276778,3.533015822,
nylonschnur,N,0.002276778,3.533015822,
nylonstrumpf,N,0.00031217,3.533015822,
nymphe,N,0.008810371,3.533015822,
nymphenfledermaus,NE,0.001503427,3.533015822,
nymphensittich,N,-0.001032761,3.533015822,
nymphoman,AJ,-0.070050808,3.533015822,
nymphomanie,N,-0.730753767,4.943675684,
nymphomanie,NE,-0.01347778,3.533015822,
nymphomanin,NE,-0.126823524,3.533015822,
nymphomanisch,XY,-0.070050808,3.533015822,
nystagmus,NE,-0.023130719,3.533015822,
nächst...,AJ,-0.007083794,3.533015822,
nächst,AJ,-0.034920374,3.533015822,
nächstbestes,AJ,6.13E-05,3.533015822,
nächstenliebe,N,0.993986513,6.584443702,
nächstfolgend,AJ,-0.007083794,3.533015822,
nächstgut,AJ,0.089517947,3.533015822,
nächstliegend,AJ,-0.002070095,3.533015822,
nächtlich,ADJA,0.829953431,3.533015822,
nächtlich,AJ,-0.000497863,3.533015822,
nägelkauen,N,0.006162354,3.533015822,
näharbeit,N,0.034906015,3.533015822,
nähe,N,0.82073049,3.533015822,
nähen,V,0.060390003,3.533015822,
näher,ADJA,0.003963932,3.533015822,
näherei,N,0.011644828,3.533015822,
näherin,N,0.035751323,3.533015822,
näherkommen,V,0.003963932,3.533015822,
nähern,AJ,0.013288301,3.533015822,
nähern,V,0.013288301,3.533015822,
nähernd,AJ,0.00382416,3.533015822,
näherung,N,-0.007113033,3.533015822,
näherungsweise,AJ,0.030980419,3.533015822,
näherungswert,N,-0.004826719,3.533015822,
näherungszünder,N,0.007643166,3.533015822,
nähetui,N,0.009601731,3.533015822,
nähfade,N,-0.010055799,3.533015822,
nähgut,N,-0.007193015,3.533015822,
nähragar,N,0.829953431,3.533015822,
nähren,N,0.626711125,5.047024658,
nähren,V,0.092793773,3.533015822,
nährend,AJ,0.516233919,6.687792676,
nährgewebe,N,0.003258381,3.533015822,
nährmittel,N,0.011253256,3.533015822,
nährmutter,N,0.041590709,3.533015822,
nährsalz,N,0.078549117,3.533015822,
nährstoff,N,0.829953431,3.533015822,
nährstoffarm,AJ,0.829953431,3.533015822,
nährstoffhaushalt,N,0.829953431,3.533015822,
nährstoffkreislauf,N,0.004853427,3.533015822,
nährstoffreich,AJ,0.829953431,3.533015822,
nährstoffwiederkehr,N,0.004853427,3.533015822,
nährwertangaben,N,0.054803568,3.533015822,
nähstaub,N,-0.023117606,3.533015822,
nähtäschchen,N,0.009601731,3.533015822,
nämlich,AJ,0.000304744,3.533015822,
näpfchen,N,-0.017111323,3.533015822,
närrisch,AJ,-0.568599089,8.827833906,
näseln,AJ,-0.030976684,3.533015822,
näseln,V,-0.030976684,3.533015822,
nässen,V,-0.911401623,6.687792676,
nässeschaden,N,-0.01254541,3.533015822,
nässte,AJ,-0.829953431,3.533015822,
nävus,N,-0.048501151,3.533015822,
nölen,V,-0.730753767,4.943675684,
nördlich,ADJA,0.001210155,3.533015822,
nördlich,AJ,0.001210155,3.533015822,
nörgelei,N,-0.058218245,3.533015822,
nörgelig,AJ,-0.511527637,4.943675684,
nörgeln,V,-0.845179977,11.98261076,
nörgelnd,AJ,-0.083520704,3.533015822,
nörgler,N,-0.513245293,6.687792676,
nörglerisch,AJ,-0.736715966,9.739220557,
nörglig,AJ,-0.054308252,3.533015822,
nötig,AJ,-0.169067049,6.687792676,
nötigen,V,-0.33329032,11.98261076,
nötigenfalls,AV,-0.850874537,6.687792676,
nötigung,N,-0.473957321,6.687792676,
nüchtern,AJ,-0.371399172,9.739220557,
nüchternglukosewert,N,-0.001954349,3.533015822,
nüchternheit,N,0.438065312,6.584443702,
nüchternserum,N,-0.001954349,3.533015822,
nüchterte,AJ,0.829953431,3.533015822,
nürnberg,N,-0.03511118,3.533015822,
nürnberger,N,-0.03511118,3.533015822,
nüsslisalat,N,-0.000254789,3.533015822,
nüster,AJ,-0.005368155,3.533015822,
nützen,AJ,-0.754352459,6.687792676,
nützen,V,0.622426641,8.827833906,
nützlich,AJ,0.479081391,11.98261076,
nützlichkeit,N,0.708350898,9.739220557,
nützlichkeitsprinzip,N,0.056627806,3.533015822,
nützling,N,-0.013526332,3.533015822,
nüßchen,N,-0.003252878,3.533015822,
o-beine,N,0.00591702,3.533015822,
o-beinig,XY,-0.047698602,3.533015822,
o-kresol,N,-0.011887589,3.533015822,
o.k.,XY,0.072890577,3.533015822,
oase,N,0.911401623,6.687792676,
ob,KON,0.043896569,3.533015822,
obacht,N,0.070682652,3.533015822,
obdach,N,0.829953431,3.533015822,
obdachlos,AJ,-0.620586369,6.584443702,
obdachlose,N,-0.051366316,3.533015822,
obdachlosenasyl,N,-0.019357751,3.533015822,
obdachlosigkeit,N,-0.016934204,3.533015822,
obduktion,N,-0.019209787,3.533015822,
obduzieren,V,-0.013166381,3.533015822,
obedienz,N,0.911401623,6.687792676,
obelisk,N,-0.015205992,3.533015822,
oben,AV,0.260061029,6.687792676,
obenauf,AV,0.522999937,6.687792676,
obendrein,AV,-0.043647334,3.533015822,
obenerwähnt,AJ,0.000315009,3.533015822,
obengenannt,AJ,0.009597001,3.533015822,
obenliegend,AJ,-0.059123227,3.533015822,
obenstehend,AJ,-0.022492327,3.533015822,
ober-,TRUNC,0.00751312,3.533015822,
ober...,N,-0.035547919,3.533015822,
ober,ADJA,0.142324703,6.687792676,
ober,AJ,0.159747379,6.687792676,
ober,N,-0.027619522,3.533015822,
oberarm,N,-0.013374285,3.533015822,
oberarmarterie,N,-0.004009256,3.533015822,
oberarmknochen,N,-0.001814452,3.533015822,
oberarmschiene,N,-0.023097438,3.533015822,
oberarzt,N,0.030103158,3.533015822,
oberaufsicht,N,-0.036121233,3.533015822,
oberbau,N,0.005057321,3.533015822,
oberbauchgegend,N,-0.017908071,3.533015822,
oberbauplatte,N,-0.03544839,3.533015822,
oberbayer,N,0.015685622,3.533015822,
oberbefehl,N,0.026218478,3.533015822,
oberbefehlshaber,N,0.026218478,3.533015822,
oberbegriff,N,0.031552364,3.533015822,
oberbekleidung,N,-0.018823095,3.533015822,
oberbeleuchter,N,0.021565593,3.533015822,
oberbesansegel,N,-0.047632521,3.533015822,
oberboden,N,-0.026336248,3.533015822,
oberbürgermeister,N,-0.000121127,3.533015822,
oberdruckpresse,N,-0.005213311,3.533015822,
oberfläche,N,0.010205946,3.533015822,
oberflächenabdruck,N,-0.004068598,3.533015822,
oberflächenabfluss,N,-0.028015078,3.533015822,
oberflächenaktiv,AJ,-0.023485192,3.533015822,
oberflächenaktiver,AJ,-0.023485192,3.533015822,
oberflächenansammlung,N,0,5.047024658,
oberflächenantigen,N,0.017326025,3.533015822,
oberflächenaufbringung,N,8.25E-05,3.533015822,
oberflächenauftrag,N,0.049146688,3.533015822,
oberflächenausstülpung,N,0.035801452,3.533015822,
oberflächenbehandlungsmittel,N,0.019382483,3.533015822,
oberflächenbeschichtet,AJ,-0.002335937,3.533015822,
oberflächenbeschädigung,N,-0.829953431,3.533015822,
oberflächenblase,N,-0.018749727,3.533015822,
oberflächendiffusion,N,-0.011864018,3.533015822,
oberflächengeologie,N,-0.017194975,3.533015822,
oberflächenglanz,N,0.115267252,3.533015822,
oberflächenkörnung,N,-0.829953431,3.533015822,
oberflächenmorphologie,N,0.002024705,3.533015822,
oberflächennah,AJ,0.009566375,3.533015822,
oberflächenporen,N,0.033444384,3.533015822,
oberflächenreif,N,0.000762524,3.533015822,
oberflächenstruktur,N,-0.007337237,3.533015822,
oberflächentopographie,N,0.015662798,3.533015822,
oberflächenunebenheit,N,-0.109925672,3.533015822,
oberflächenveredelt,AJ,-0.002335937,3.533015822,
oberflächenverfärbung,N,-0.039342946,3.533015822,
oberflächenvergütung,N,0.03229133,3.533015822,
oberflächenzähigkeit,N,0.829953431,3.533015822,
oberflächlich,AJ,-0.540531274,11.98261076,
oberflächlichkeit,N,-0.418294864,6.687792676,
oberfräse,N,0.001555847,3.533015822,
oberfähnrich,N,0.000188565,3.533015822,
oberförster,N,0.012484574,3.533015822,
obergaden,N,0.021450561,3.533015822,
obergefreite,N,0.000993977,3.533015822,
obergesenk,N,-0.040491934,3.533015822,
obergraben,N,-0.000651743,3.533015822,
obergurt,N,-0.001601578,3.533015822,
obergärig,AJ,-0.023174375,3.533015822,
oberhalb,AJ,0.517752662,6.687792676,
oberhand,N,0.371880543,6.584443702,
oberhaut,N,-0.014118587,3.533015822,
oberhemd,N,-0.008576656,3.533015822,
oberherr,N,-0.010501235,3.533015822,
oberherrschaft,N,-0.477584343,6.687792676,
oberhoheit,N,0.010632865,3.533015822,
oberin,N,0.027440999,3.533015822,
oberingenieur,N,0.012284307,3.533015822,
oberirdisch,AJ,-0.002589131,3.533015822,
oberitalien,NE,0.001420548,3.533015822,
oberkalifornien,NE,0.007948929,3.533015822,
oberkammerherr,N,-0.022281511,3.533015822,
oberkanada,NE,0.021057412,3.533015822,
oberkellner,N,-0.031669861,3.533015822,
oberkiefer,N,-0.002327563,3.533015822,
oberkieferhöhle,N,0.001219376,3.533015822,
oberklasse,N,-0.001862183,3.533015822,
oberkolbenpressautomat,N,-0.005213311,3.533015822,
oberkolbenpresse,N,-0.005213311,3.533015822,
oberkrume,N,0.020365845,3.533015822,
oberlauf,N,-0.011918712,3.533015822,
oberleder,N,0.002189143,3.533015822,
oberlehrer,N,0.026409367,3.533015822,
oberleitung,N,-0.005631973,3.533015822,
oberleitungsmast,N,-0.011984777,3.533015822,
oberleitungstromabnehmer,N,-0.003600097,3.533015822,
oberleutnant,N,0.046634336,3.533015822,
oberlicht,N,0.021351963,3.533015822,
oberlichtaufbau,N,0.021450561,3.533015822,
oberlichtpfette,N,0.021351963,3.533015822,
oberlippenbart,N,-0.001178775,3.533015822,
oberlänge,N,0.001774308,3.533015822,
obermaterial,N,-0.036376195,3.533015822,
oberpfalz,NE,0.007507991,3.533015822,
oberpfleger,N,0.027440999,3.533015822,
oberpriester,N,0.036365406,3.533015822,
oberprimaner,N,0.040003008,3.533015822,
oberputz,N,-0.002395179,3.533015822,
oberrabbiner,N,0.039465614,3.533015822,
oberschale,N,0.016155376,3.533015822,
oberschenkel,N,-0.00535315,3.533015822,
oberschenkeladduktorenreflex,N,-0.00535315,3.533015822,
oberschenkelamputation,N,-0.00733683,3.533015822,
oberschenkelamputiert,N,-0.00733683,3.533015822,
oberschenkelhals,N,-0.025935688,3.533015822,
oberschenkelhalsbruch,N,-0.730753767,4.943675684,
oberschenkelknochen,N,-0.000465903,3.533015822,
oberschenkelprothese,N,-0.00733683,3.533015822,
oberschicht,N,-0.036376195,3.533015822,
oberschiedsrichter,N,0.032890391,3.533015822,
oberschiedsrichterin,N,0.032890391,3.533015822,
oberschiff,N,-0.829953431,3.533015822,
oberschlesien,NE,0.018182039,3.533015822,
oberschlächtig,AJ,-0.005939404,3.533015822,
oberschlächtiges,AJ,-0.005939404,3.533015822,
oberschnabel,N,-0.000141909,3.533015822,
oberschule,N,0.005914489,3.533015822,
oberschwelle,N,-0.002818331,3.533015822,
oberschwester,N,-0.002990073,3.533015822,
oberschwingung,N,-0.008138872,3.533015822,
oberschwingungsquarz,N,0.00192853,3.533015822,
oberschwingungsstrom,N,0.00751312,3.533015822,
oberseite,N,0.632307137,6.687792676,
oberseitig,AJ,0.030297865,3.533015822,
oberst,N,0.073183302,3.533015822,
oberstaatsanwalt,N,-0.009269584,3.533015822,
oberstaatsanwältin,N,-0.009269584,3.533015822,
oberstimme,N,0.095075315,3.533015822,
oberstleutnant,N,0.046634336,3.533015822,
oberstoff,N,0.015948468,3.533015822,
oberstromig,AJ,-0.001867852,3.533015822,
oberstufe,N,0.000323233,3.533015822,
oberstufenreform,N,0.511527637,4.943675684,
oberständig,AJ,0.829953431,3.533015822,
oberständiges,AJ,-0.001219011,3.533015822,
oberton,N,-0.006210342,3.533015822,
oberwagenlaterne,N,-0.00187884,3.533015822,
oberwasser,N,-0.016552674,3.533015822,
oberwasserkanal,N,-0.000651743,3.533015822,
oberwasserseitig,AJ,-0.001867852,3.533015822,
oberwelle,N,-0.006210342,3.533015822,
oberwellenanalyse,N,-0.008138872,3.533015822,
oberwerkmeister,N,0.021810263,3.533015822,
oberwerkzeug,N,-0.119555622,3.533015822,
oberzange,N,-0.05350577,3.533015822,
oberzentren-bildung,N,0.030150216,3.533015822,
oberägypten,NE,0.041840442,3.533015822,
oberärztin,N,0.030103158,3.533015822,
oberösterreich,NE,0.003232743,3.533015822,
obesitas,N,-0.020439844,3.533015822,
obgleich,AJ,-0.385523868,6.687792676,
obhut,N,0.015160925,3.533015822,
obig,AJ,0.034118141,3.533015822,
objekt,N,-0.829953431,3.533015822,
objektausstattung,N,0.033563898,3.533015822,
objektiv,AJ,0.560346514,9.739220557,
objektiv,N,0.829953431,3.533015822,
objektivieren,AJ,-0.011686076,3.533015822,
objektivieren,V,-0.011686076,3.533015822,
objektivität,N,0.842971991,6.687792676,
objektivwechselrevolver,N,0.010698349,3.533015822,
objekttisch,N,0.036456202,3.533015822,
objektweise,AJ,0.829953431,3.533015822,
objektübergreifende,AJ,-0.013753905,3.533015822,
oblate,N,0.020821872,3.533015822,
oblatin,N,0.023777834,3.533015822,
obliegen,V,-0.007517278,3.533015822,
obliegend,AJ,-0.007517278,3.533015822,
obliegenheit,N,0.069294804,3.533015822,
obligat,AJ,0.069044739,3.533015822,
obligation,N,-0.026277737,3.533015822,
obligationenrecht,N,0.000518545,3.533015822,
obligationär,N,0.001674298,3.533015822,
obligatorisch,AJ,-0.483149982,6.687792676,
obligatorium,N,-0.050080137,3.533015822,
obligo,N,-0.050080137,3.533015822,
obliteration,N,-0.115962753,3.533015822,
obmann,N,0.032890391,3.533015822,
obmännin,N,0.001929484,3.533015822,
oboe,N,-0.031428013,3.533015822,
oboist,N,-0.000593745,3.533015822,
obolus,N,-0.000246258,3.533015822,
obrigkeit,N,0.075542195,3.533015822,
obrigkeitsgläubig,AJ,-0.511527637,4.943675684,
obrigkeitshörig,AJ,0.061267418,6.584443702,
obrigkeitssphäre,N,0.829953431,3.533015822,
obrigkeitsstaat,N,-0.001271173,3.533015822,
obrigkeitstreu,AJ,0.511527637,4.943675684,
obrist,NE,0.073183302,3.533015822,
obschon,AJ,-0.471554675,6.687792676,
observanz,N,0.109481647,3.533015822,
observatorium,N,0.001833815,3.533015822,
observierung,N,-0.00235579,3.533015822,
obsession,N,-0.730753767,4.943675684,
obsessiv,AJ,-0.501122426,6.687792676,
obsidian,N,-0.020138073,3.533015822,
obskur,AJ,-0.996781485,9.739220557,
obskurant,N,-0.057074155,3.533015822,
obskurantin,N,-0.057074155,3.533015822,
obskurität,N,-0.525072034,6.687792676,
obsoleszenz,N,-0.009706803,3.533015822,
obsolet,AJ,-0.911401623,6.687792676,
obst,N,0.009639834,3.533015822,
obstanbau,N,0.009192655,3.533015822,
obstbau,N,-0.001629688,3.533015822,
obstbaukunde,N,0.000367091,3.533015822,
obsternte,N,0.044814912,3.533015822,
obstetrik,N,0.018566307,3.533015822,
obstgarten,N,0.008228241,3.533015822,
obsthändler,N,0.000452947,3.533015822,
obstipation,N,-0.068485018,3.533015822,
obstkern,N,-0.014920571,3.533015822,
obstkuchen,N,0.019993495,3.533015822,
obstplantag,N,0.008228241,3.533015822,
obstruktion,N,-0.064144445,3.533015822,
obstruktionspolitik,N,-0.045203746,3.533015822,
obsttorte,N,0.019993495,3.533015822,
obsttörtchen,N,0.001043741,3.533015822,
obszön,AJ,-0.714583199,9.739220557,
obszönität,N,-0.73062431,9.739220557,
obturator,N,-0.019914152,3.533015822,
obwohl,KOUS,-0.021193372,6.687792676,
obzwar,KOUS,0.004159951,3.533015822,
occasion,N,0.829953431,3.533015822,
occhi,N,-0.004153311,3.533015822,
occhiarbeit,N,-0.004153311,3.533015822,
occhispitze,N,-0.004153311,3.533015822,
occiput,N,0.009881758,3.533015822,
ochse,N,-0.02989957,3.533015822,
ochsenauge,N,0.001371415,3.533015822,
ochsenbacken,N,-0.004545431,3.533015822,
ochsenfleisch,N,-0.00415112,3.533015822,
ochsenfrosch,N,0.000618893,3.533015822,
ochsengespann,N,-0.02989957,3.533015822,
ochsenherz,N,-0.000187921,3.533015822,
ochsenherzapfel,N,0.017610782,3.533015822,
