Category,Language,Aspect,Count
PostDoc,English,cooperation,4
PostDoc,English,copy,3
PostDoc,English,cor,1
PostDoc,English,core,6
PostDoc,English,corinna,1
PostDoc,English,cork,1
PostDoc,English,cormac,1
PostDoc,English,corner,2
PostDoc,English,correspondence,1
PostDoc,English,corruption,1
PostDoc,English,cost,7
PostDoc,English,couch,1
PostDoc,English,council,4
PostDoc,English,count,4
PostDoc,English,counter,2
PostDoc,English,country,42
PostDoc,English,couple,4
PostDoc,English,courage,1
PostDoc,English,course,16
PostDoc,English,court,1
PostDoc,English,courtesy,1
PostDoc,English,cover,4
PostDoc,English,coverage,2
PostDoc,English,covid,6
PostDoc,English,coz,1
PostDoc,English,crafting,1
PostDoc,English,crap,2
PostDoc,English,creativity,3
PostDoc,English,credit,1
PostDoc,English,credo,1
PostDoc,English,cripple,1
PostDoc,English,crisis,13
PostDoc,English,criterion,3
PostDoc,English,critic,3
PostDoc,English,criticising,2
PostDoc,English,criticism,9
PostDoc,English,critique,5
PostDoc,English,crumb,1
PostDoc,English,crunch,1
PostDoc,English,cry,2
PostDoc,English,culture,7
PostDoc,English,cup,1
PostDoc,English,curator,1
PostDoc,English,curiosity,1
PostDoc,English,current,3
PostDoc,English,curriculum,1
PostDoc,English,customer,1
PostDoc,English,cut,6
PostDoc,English,cutback,1
PostDoc,English,cypress,1
PostDoc,English,césaire,1
PostDoc,English,damage,1
PostDoc,English,damn,1
PostDoc,English,danach,1
PostDoc,English,dance,3
PostDoc,English,danger,3
PostDoc,English,darcocracy,1
PostDoc,English,darkness,1
PostDoc,English,dartenne,1
PostDoc,English,data,13
PostDoc,English,date,4
PostDoc,English,daughter,1
PostDoc,English,davis,2
PostDoc,English,day,56
PostDoc,English,daycare,2
PostDoc,English,deadline,7
PostDoc,English,deal,9
PostDoc,English,dealing,1
PostDoc,English,dean,3
PostDoc,English,dear,2
PostDoc,English,deat,1
PostDoc,English,debasing,1
PostDoc,English,debate,27
PostDoc,English,debilitating,2
PostDoc,English,debt,2
PostDoc,English,dec,1
PostDoc,English,decade,12
PostDoc,English,decay,1
PostDoc,English,decision,14
PostDoc,English,deck,2
PostDoc,English,decline,3
PostDoc,English,decoloniality,1
PostDoc,English,decolonizing,1
PostDoc,English,deconstruct,1
PostDoc,English,decor,1
PostDoc,English,dedication,1
PostDoc,English,default,1
PostDoc,English,defender,1
PostDoc,English,defense,2
PostDoc,English,definition,1
PostDoc,English,deflectometry,1
PostDoc,English,degradation,1
PostDoc,English,degree,4
PostDoc,English,dei,1
PostDoc,English,delay,1
PostDoc,English,delivery,1
PostDoc,English,demand,7
PostDoc,English,democracy,3
PostDoc,English,den,1
PostDoc,English,denial,1
PostDoc,English,denmark,3
PostDoc,English,depair,1
PostDoc,English,department,8
PostDoc,English,departmentalization,1
PostDoc,English,dependencie,1
PostDoc,English,dependency,4
PostDoc,English,dependent,1
PostDoc,English,deployment,1
PostDoc,English,depression,4
PostDoc,English,dept,1
PostDoc,English,depth,1
PostDoc,English,description,3
PostDoc,English,desk,2
PostDoc,English,despair,1
PostDoc,English,destination,1
PostDoc,English,destruction,1
PostDoc,English,detail,6
PostDoc,English,deutsch,1
PostDoc,English,devastation,1
PostDoc,English,development,5
PostDoc,English,device,1
PostDoc,English,dfg,3
PostDoc,English,dialogue,3
PostDoc,English,dice,1
PostDoc,English,dichotomy,1
PostDoc,English,dictate,1
PostDoc,English,dictum,1
PostDoc,English,die,1
PostDoc,English,diego,4
PostDoc,English,dieter,1
PostDoc,English,difference,10
PostDoc,English,difficulty,2
PostDoc,English,dificult,1
PostDoc,English,dignity,4
PostDoc,English,dilemma,1
PostDoc,English,dimension,6
PostDoc,English,dinner,1
PostDoc,English,dip,1
PostDoc,English,direction,2
PostDoc,English,director,1
PostDoc,English,dirk,1
PostDoc,English,disability,1
PostDoc,English,disadvantage,2
PostDoc,English,disaster,1
PostDoc,English,discipline,8
PostDoc,English,disclaimer,1
PostDoc,English,discomfort,2
PostDoc,English,discontinuity,1
PostDoc,English,discourse,5
PostDoc,English,discovery,1
PostDoc,English,discrimination,7
PostDoc,English,discussedls,1
PostDoc,English,discussion,57
PostDoc,English,disingenuou,1
PostDoc,English,disinhibition,1
PostDoc,English,dismantle,1
PostDoc,English,disney,1
PostDoc,English,disposable,1
PostDoc,English,dispute,1
PostDoc,English,disregard,2
PostDoc,English,dissatisfaction,1
PostDoc,English,dissertation,5
PostDoc,English,dissidence,1
PostDoc,English,distance,1
PostDoc,English,distinction,2
PostDoc,English,distress,1
PostDoc,English,distribution,2
PostDoc,English,diversion,1
PostDoc,English,diversity,19
PostDoc,English,dm,1
PostDoc,English,do,2
PostDoc,English,doc,13
PostDoc,English,doctor,1
PostDoc,English,doctoral,1
PostDoc,English,doctorate,2
PostDoc,English,dollar,1
PostDoc,English,dominance,1
PostDoc,English,donation,1
PostDoc,English,donor,1
PostDoc,English,dont,3
PostDoc,English,door,3
PostDoc,English,doubt,4
PostDoc,English,down,1
PostDoc,English,download,1
PostDoc,English,drain,5
PostDoc,English,draw,3
PostDoc,English,dread,1
PostDoc,English,dream,6
PostDoc,English,drink,1
PostDoc,English,drittmittel,1
PostDoc,English,drive,1
PostDoc,English,driver,2
PostDoc,English,drop,3
PostDoc,English,dropout,1
PostDoc,English,drove,1
PostDoc,English,drug,2
PostDoc,English,dublin,1
PostDoc,English,dud,2
PostDoc,English,dudeck,1
PostDoc,English,duration,5
PostDoc,English,duty,3
PostDoc,English,dwarf,1
PostDoc,English,dy,1
PostDoc,English,dynamic,2
PostDoc,English,echo,1
PostDoc,English,ecologist,1
PostDoc,English,economics,1
PostDoc,English,economist,3
PostDoc,English,economy,1
PostDoc,English,ecr,6
PostDoc,English,edge,2
PostDoc,English,edinburgh,1
PostDoc,English,editor,1
PostDoc,English,education,32
PostDoc,English,educator,2
PostDoc,English,effect,6
PostDoc,English,effort,14
PostDoc,English,ego,1
PostDoc,English,election,2
PostDoc,English,elevating,1
PostDoc,English,elite,1
PostDoc,English,elitist,1
PostDoc,English,elizabeth,1
PostDoc,English,elsewhere,1
PostDoc,English,email,5
PostDoc,English,emails,2
PostDoc,English,emancipation,1
PostDoc,English,emotion,1
PostDoc,English,empathy,1
PostDoc,English,emphasis,1
PostDoc,English,emphasising,1
PostDoc,English,employ,3
PostDoc,English,employability,2
PostDoc,English,employee,5
PostDoc,English,employer,4
PostDoc,English,employment,37
PostDoc,English,encouragement,2
PostDoc,English,end,30
PostDoc,English,endeavour,1
PostDoc,English,endemic,1
PostDoc,English,endurance,2
PostDoc,English,enemy,1
PostDoc,English,energy,5
PostDoc,English,engagement,5
PostDoc,English,engineer,1
PostDoc,English,engineering,2
PostDoc,English,england,1
PostDoc,English,englisch,1
PostDoc,English,english,1
PostDoc,English,enteignet,1
PostDoc,English,entfristet,1
PostDoc,English,enthusiasm,1
PostDoc,English,envelope,1
PostDoc,English,environment,10
PostDoc,English,epidemiology,1
PostDoc,English,episode,3
PostDoc,English,equality,1
PostDoc,English,equipment,2
PostDoc,English,equity,1
PostDoc,English,equivalence,1
PostDoc,English,erasure,1
PostDoc,English,erbring,1
PostDoc,English,error,1
PostDoc,English,esp,5
PostDoc,English,essay,2
PostDoc,English,establishment,3
PostDoc,English,etc,16
PostDoc,English,etcetc,1
PostDoc,English,ethnography,1
PostDoc,English,ethnomethodology,1
PostDoc,English,euphemism,1
PostDoc,English,eur,1
PostDoc,English,euro,2
PostDoc,English,europe,5
PostDoc,English,eurovision,1
PostDoc,English,eval,1
PostDoc,English,evaluation,20
PostDoc,English,evening,2
PostDoc,English,event,15
PostDoc,English,everywhere,2
PostDoc,English,evidence,2
PostDoc,English,example,21
PostDoc,English,exams,1
PostDoc,English,excellence,7
PostDoc,English,excellency,2
PostDoc,English,exception,3
PostDoc,English,exchange,5
PostDoc,English,excitement,1
PostDoc,English,exclusion,7
PostDoc,English,executive,1
PostDoc,English,exhaustion,1
PostDoc,English,exile,1
PostDoc,English,existence,5
PostDoc,English,exodus,1
PostDoc,English,expansion,1
PostDoc,English,expectation,2
PostDoc,English,expenditure,1
PostDoc,English,expense,3
PostDoc,English,experience,44
PostDoc,English,experiment,3
PostDoc,English,expert,1
PostDoc,English,expertise,6
PostDoc,English,expiration,1
PostDoc,English,explainer,2
PostDoc,English,explanation,1
PostDoc,English,explicitness,1
PostDoc,English,exploitation,8
PostDoc,English,expression,1
PostDoc,English,extension,11
PostDoc,English,extent,3
PostDoc,English,eye,2
PostDoc,English,face,11
PostDoc,English,facility,2
PostDoc,English,fact,15
PostDoc,English,factor,3
PostDoc,English,faculty,18
PostDoc,English,failing,2
PostDoc,English,failure,8
PostDoc,English,fair,1
PostDoc,English,fairness,2
PostDoc,English,fall,2
PostDoc,English,fallacy,1
PostDoc,English,fallback,1
PostDoc,English,fame,1
PostDoc,English,family,31
PostDoc,English,fan,1
PostDoc,English,fancy,1
PostDoc,English,fashion,1
PostDoc,English,fate,1
PostDoc,English,fatigue,1
PostDoc,English,fault,1
PostDoc,English,favour,3
PostDoc,English,fear,10
PostDoc,English,feature,3
PostDoc,English,feb,1
PostDoc,English,feckless,1
PostDoc,English,fee,3
PostDoc,English,feedback,4
PostDoc,English,feel,4
PostDoc,English,feeling,10
PostDoc,English,feldman,1
PostDoc,English,fellow,8
PostDoc,English,fellowship,13
PostDoc,English,female,2
PostDoc,English,feminist,1
PostDoc,English,festivity,1
PostDoc,English,fiction,1
PostDoc,English,field,9
PostDoc,English,fig,1
PostDoc,English,fight,13
PostDoc,English,fighter,1
PostDoc,English,fighting,1
PostDoc,English,figure,4
PostDoc,English,finance,1
PostDoc,English,find,1
PostDoc,English,finding,2
PostDoc,English,finger,3
PostDoc,English,finish,4
PostDoc,English,finishing,1
PostDoc,English,fink,1
PostDoc,English,finland,3
PostDoc,English,fire,3
PostDoc,English,fish,3
PostDoc,English,fit,2
PostDoc,English,fix,1
PostDoc,English,flag,1
PostDoc,English,flashback,1
PostDoc,English,flaw,1
PostDoc,English,fleming,1
PostDoc,English,flexibility,7
PostDoc,English,flood,1
PostDoc,English,flow,1
PostDoc,English,fluctuation,2
PostDoc,English,flux,1
PostDoc,English,fly,1
PostDoc,English,focus,5
PostDoc,English,folk,8
PostDoc,English,follower,9
PostDoc,English,fool,2
PostDoc,English,foot,1
PostDoc,English,football,1
PostDoc,English,footnote,1
PostDoc,English,footstep,1
PostDoc,English,force,11
PostDoc,English,foreigner,1
PostDoc,English,forest,1
PostDoc,English,form,7
PostDoc,English,format,1
PostDoc,English,formation,1
PostDoc,English,forty,2
PostDoc,English,forum,2
PostDoc,English,foundation,5
PostDoc,English,founder,1
PostDoc,English,fraction,2
PostDoc,English,fracture,1
PostDoc,English,fragility,1
PostDoc,English,frame,3
PostDoc,English,framework,2
PostDoc,English,france,2
PostDoc,English,frankfurt,2
PostDoc,English,franziska,1
PostDoc,English,frase,1
PostDoc,English,fraud,1
PostDoc,English,freedom,8
PostDoc,English,freelancer,1
PostDoc,English,freelancing,1
PostDoc,English,frequency,1
PostDoc,English,friend,23
PostDoc,English,friendship,1
PostDoc,English,fringe,1
PostDoc,English,fritz,1
PostDoc,English,fruit,1
PostDoc,English,frustration,2
PostDoc,English,ft,1
PostDoc,English,ftc,2
PostDoc,English,fuck,3
PostDoc,English,fuckademia,1
PostDoc,English,fuel,1
PostDoc,English,fume,1
PostDoc,English,fun,13
PostDoc,English,function,5
PostDoc,English,fund,8
PostDoc,English,funder,2
PostDoc,English,fury,1
PostDoc,English,future,17
PostDoc,English,g,2
PostDoc,English,game,5
PostDoc,English,gang,2
PostDoc,English,gap,10
PostDoc,English,garbage,1
PostDoc,English,gas,1
PostDoc,English,gatekeeper,1
PostDoc,English,gazillion,1
PostDoc,English,gear,1
PostDoc,English,gemmayze,1
PostDoc,English,gender,11
PostDoc,English,general,7
PostDoc,English,generalization,1
PostDoc,English,generation,11
PostDoc,English,genius,1
PostDoc,English,gentleman,1
PostDoc,English,geographie,1
PostDoc,English,geography,1
PostDoc,English,georgia,1
PostDoc,English,german,2
PostDoc,English,germany,187
PostDoc,English,gerne,1
PostDoc,English,gesture,1
PostDoc,English,gesundheit,1
PostDoc,English,gew,1
PostDoc,English,ghana,1
PostDoc,English,gift,1
PostDoc,English,gig,1
PostDoc,English,gingerbread,1
PostDoc,English,girl,2
PostDoc,English,gisela,1
PostDoc,English,github,2
PostDoc,English,give,1
PostDoc,English,glance,1
PostDoc,English,glass,1
PostDoc,English,gleichstellungsdisguise,1
PostDoc,English,globe,2
PostDoc,English,glue,1
PostDoc,English,gnihihihihiargh,1
PostDoc,English,goal,2
PostDoc,English,god,1
PostDoc,English,goddess,1
PostDoc,English,goethe,1
PostDoc,English,going,4
PostDoc,English,golf,1
PostDoc,English,gonna,6
PostDoc,English,good,2
PostDoc,English,goodwill,1
PostDoc,English,google,2
PostDoc,English,gov,2
PostDoc,English,government,8
PostDoc,English,grad,4
PostDoc,English,graduate,2
PostDoc,English,grandma,1
PostDoc,English,grant,16
PostDoc,English,graph,1
PostDoc,English,grass,3
PostDoc,English,grassroots,2
PostDoc,English,gratitude,2
PostDoc,English,greatness,1
PostDoc,English,green,1
PostDoc,English,greeting,1
PostDoc,English,gregor,1
PostDoc,English,grief,2
PostDoc,English,grit,1
PostDoc,English,gross,1
PostDoc,English,groundbreaking,2
PostDoc,English,group,23
PostDoc,English,guideline,3
PostDoc,English,guilt,1
PostDoc,English,guise,1
PostDoc,English,gut,1
PostDoc,English,guy,5
PostDoc,English,habil,2
PostDoc,English,habilitation,3
PostDoc,English,habilitationsäquivalent,1
PostDoc,English,habitu,1
PostDoc,English,hackathon,1
PostDoc,English,haggle,1
PostDoc,English,haha,1
PostDoc,English,hair,1
PostDoc,English,half,2
PostDoc,English,hamburg,1
PostDoc,English,hamper,1
PostDoc,English,hamster,1
PostDoc,English,hand,8
PostDoc,English,handbook,2
PostDoc,English,handle,1
PostDoc,English,handling,1
PostDoc,English,handwritten,1
PostDoc,English,hanin,2
PostDoc,English,hanna,39
PostDoc,English,hanneder,1
PostDoc,English,happiness,1
PostDoc,English,happy,2
PostDoc,English,hardcore,1
PostDoc,English,harm,2
PostDoc,English,harmony,1
PostDoc,English,harold,1
PostDoc,English,hashtag,19
PostDoc,English,hassle,1
PostDoc,English,hat,2
PostDoc,English,hate,1
PostDoc,English,havoc,1
PostDoc,English,head,6
PostDoc,English,headway,1
PostDoc,English,healing,1
PostDoc,English,health,24
PostDoc,English,healthcare,1
PostDoc,English,heart,2
PostDoc,English,heater,1
PostDoc,English,heating,1
PostDoc,English,heck,1
PostDoc,English,heidelberg,1
PostDoc,English,heinz,1
PostDoc,English,hell,3
PostDoc,English,help,16
PostDoc,English,heritage,2
PostDoc,English,hero,1
PostDoc,English,heternormativity,1
PostDoc,English,hierarchy,11
PostDoc,English,highlight,6
PostDoc,English,hindrance,2
PostDoc,English,hinsicht,1
PostDoc,English,hinterland,1
PostDoc,English,historian,4
PostDoc,English,history,3
PostDoc,English,hit,3
PostDoc,English,hobbes,2
PostDoc,English,hobby,7
PostDoc,English,hoenig,1
PostDoc,English,hoffmann,2
PostDoc,English,hold,2
PostDoc,English,holder,1
PostDoc,English,hole,2
PostDoc,English,holiday,8
PostDoc,English,home,6
PostDoc,English,honor,1
PostDoc,English,honour,2
PostDoc,English,hope,18
PostDoc,English,hopkins,1
PostDoc,English,horizon,1
PostDoc,English,horror,2
PostDoc,English,hour,20
PostDoc,English,house,5
PostDoc,English,housewife,1
PostDoc,English,housing,3
PostDoc,English,hr,1
PostDoc,English,humanity,12
PostDoc,English,humankind,1
PostDoc,English,humboldt,1
PostDoc,English,humidity,1
PostDoc,English,hundred,2
PostDoc,English,hunger,1
PostDoc,English,hurdle,2
PostDoc,English,hurt,3
PostDoc,English,husband,3
PostDoc,English,hygiene,1
PostDoc,English,hyper,3
PostDoc,English,hypocrisy,1
PostDoc,English,hüser,1
PostDoc,English,ica,1
PostDoc,English,iceberg,1
PostDoc,English,ichbinhanna,1
PostDoc,English,idea,33
PostDoc,English,idealism,1
PostDoc,English,identies,1
PostDoc,English,identity,2
PostDoc,English,ideology,2
PostDoc,English,if,1
PostDoc,English,ignorance,4
PostDoc,English,illness,3
PostDoc,English,illusion,2
PostDoc,English,illustration,1
PostDoc,English,image,5
PostDoc,English,imagery,1
PostDoc,English,imbalance,3
PostDoc,English,immigrant,3
PostDoc,English,immigration,1
PostDoc,English,impact,15
PostDoc,English,imperative,1
PostDoc,English,implement,1
PostDoc,English,implementation,1
PostDoc,English,implode,1
PostDoc,English,importance,6
PostDoc,English,imposter,2
PostDoc,English,impostor,2
PostDoc,English,impression,4
PostDoc,English,improvement,2
PostDoc,English,in,1
PostDoc,English,inactivity,1
PostDoc,English,incentive,2
PostDoc,English,incentivise,1
PostDoc,English,incl,2
PostDoc,English,inclusion,1
PostDoc,English,inclusiveness,1
PostDoc,English,inclusivity,2
PostDoc,English,income,6
PostDoc,English,increase,1
PostDoc,English,index,2
PostDoc,English,indication,2
PostDoc,English,indignation,1
PostDoc,English,individual,10
PostDoc,English,individualism,2
PostDoc,English,industry,12
PostDoc,English,inequaliti,6
PostDoc,English,inequalities,3
PostDoc,English,inequality,11
PostDoc,English,inequiti,1
PostDoc,English,inequity,7
PostDoc,English,infantilising,1
PostDoc,English,infection,1
PostDoc,English,inflow,1
PostDoc,English,informatic,1
PostDoc,English,information,7
PostDoc,English,infrastructure,3
PostDoc,English,infuriating,1
PostDoc,English,ing,1
PostDoc,English,initiative,8
PostDoc,English,initiator,3
PostDoc,English,inland,1
PostDoc,English,inn,1
PostDoc,English,innocation,1
PostDoc,English,innocence,1
PostDoc,English,innovation,25
PostDoc,English,innovative,1
PostDoc,English,insanity,1
PostDoc,English,insecuriti,1
PostDoc,English,insecurity,10
PostDoc,English,insider,3
PostDoc,English,insight,5
PostDoc,English,inspiration,1
PostDoc,English,instability,2
PostDoc,English,instance,2
PostDoc,English,institute,10
PostDoc,English,institution,19
PostDoc,English,instructor,1
PostDoc,English,insurance,8
PostDoc,English,int,1
PostDoc,English,integrity,3
PostDoc,English,intellectual,1
PostDoc,English,intensification,1
PostDoc,English,intent,2
PostDoc,English,intention,2
PostDoc,English,interest,6
PostDoc,English,interim,1
PostDoc,English,interlocutor,1
PostDoc,English,internationalisation,2
PostDoc,English,interpretation,4
PostDoc,English,interpreter,1
PostDoc,English,interrelation,1
PostDoc,English,intersectionality,8
PostDoc,English,intervention,3
PostDoc,English,interview,12
PostDoc,English,intransparency,1
PostDoc,English,intro,1
PostDoc,English,introduction,1
PostDoc,English,investment,4
PostDoc,English,invisibilization,1
PostDoc,English,invitation,2
PostDoc,English,invite,1
PostDoc,English,irony,6
PostDoc,English,isolation,1
PostDoc,English,isomorphism,1
PostDoc,English,issue,38
PostDoc,English,italy,1
PostDoc,English,item,1
PostDoc,English,iteration,1
PostDoc,English,iuditha,1
PostDoc,English,japan,1
PostDoc,English,jasper,1
PostDoc,English,jed,1
PostDoc,English,jena,1
PostDoc,English,jens,1
PostDoc,English,job,159
PostDoc,English,john,1
PostDoc,English,joke,2
PostDoc,English,journal,8
PostDoc,English,journalist,2
PostDoc,English,journey,1
PostDoc,English,joy,3
PostDoc,English,judge,3
PostDoc,English,judgement,1
PostDoc,English,juggle,1
PostDoc,English,july,1
PostDoc,English,jump,1
PostDoc,English,june,4
PostDoc,English,justice,2
PostDoc,English,kamranaydinov,1
PostDoc,English,karrierephase,1
PostDoc,English,karrierewege,1
PostDoc,English,kassel,2
PostDoc,English,kathrin,2
PostDoc,English,katia,1
PostDoc,English,katie,1
PostDoc,English,keefe,1
PostDoc,English,keep,6
PostDoc,English,keeping,1
PostDoc,English,ken,1
PostDoc,English,kennedy,1
PostDoc,English,key,7
PostDoc,English,keynote,3
PostDoc,English,kick,1
PostDoc,English,kid,14
PostDoc,English,killer,1
PostDoc,English,killing,1
PostDoc,English,kind,19
